cdcr_code,date,tmax_f,stage1,stage3,skarha10
ASP,2016-01-01,51.53000000000005,0,0,0
ASP,2016-01-02,56.93000000000004,0,0,0
ASP,2016-01-03,60.89000000000002,0,0,0
ASP,2016-01-04,61.070000000000064,0,0,0
ASP,2016-01-05,59.63000000000004,0,0,0
ASP,2016-01-06,55.49000000000002,0,0,0
ASP,2016-01-07,54.05,0,0,0
ASP,2016-01-08,54.23000000000004,0,0,0
ASP,2016-01-09,56.39000000000002,0,0,0
ASP,2016-01-10,55.85,0,0,0
ASP,2016-01-11,58.55,0,0,0
ASP,2016-01-12,64.31000000000009,0,0,0
ASP,2016-01-13,65.93000000000004,0,0,0
ASP,2016-01-14,59.27000000000006,0,0,0
ASP,2016-01-15,62.87000000000006,0,0,0
ASP,2016-01-16,63.77000000000006,0,0,0
ASP,2016-01-17,64.49000000000002,0,0,0
ASP,2016-01-18,64.67000000000006,0,0,0
ASP,2016-01-19,60.71000000000008,0,0,0
ASP,2016-01-20,59.45,0,0,0
ASP,2016-01-21,62.33000000000004,0,0,0
ASP,2016-01-22,64.67000000000006,0,0,0
ASP,2016-01-23,59.99000000000002,0,0,0
ASP,2016-01-24,57.110000000000085,0,0,0
ASP,2016-01-25,57.83000000000004,0,0,0
ASP,2016-01-26,61.97000000000006,0,0,0
ASP,2016-01-27,62.51000000000008,0,0,0
ASP,2016-01-28,61.97000000000006,0,0,0
ASP,2016-01-29,65.93000000000004,0,0,0
ASP,2016-01-30,60.35,0,0,0
ASP,2016-01-31,51.35,0,0,0
ASP,2016-02-01,53.15,0,0,0
ASP,2016-02-02,52.97000000000006,0,0,0
ASP,2016-02-03,56.39000000000002,0,0,0
ASP,2016-02-04,57.65,0,0,0
ASP,2016-02-05,62.33000000000004,0,0,0
ASP,2016-02-06,63.95,0,0,0
ASP,2016-02-07,67.73000000000005,0,0,0
ASP,2016-02-08,72.05,0,0,0
ASP,2016-02-09,74.75,0,0,0
ASP,2016-02-10,73.49000000000002,0,0,0
ASP,2016-02-11,74.93000000000004,0,0,0
ASP,2016-02-12,71.69000000000003,0,0,0
ASP,2016-02-13,70.25,0,0,0
ASP,2016-02-14,69.89000000000001,0,0,0
ASP,2016-02-15,72.41000000000008,0,0,0
ASP,2016-02-16,76.91000000000008,0,0,0
ASP,2016-02-17,69.71000000000008,0,0,0
ASP,2016-02-18,65.57000000000006,0,0,0
ASP,2016-02-19,66.65,0,0,0
ASP,2016-02-20,63.23000000000004,0,0,0
ASP,2016-02-21,65.57000000000006,0,0,0
ASP,2016-02-22,66.83000000000004,0,0,0
ASP,2016-02-23,71.33000000000004,0,0,0
ASP,2016-02-24,79.25,0,0,0
ASP,2016-02-25,75.83000000000004,0,0,0
ASP,2016-02-26,77.99000000000002,0,0,0
ASP,2016-02-27,73.85,0,0,0
ASP,2016-02-28,72.05,0,0,0
ASP,2016-02-29,73.85,0,0,0
ASP,2016-03-01,80.15,0,0,0
ASP,2016-03-02,79.97000000000006,0,0,0
ASP,2016-03-03,71.87000000000006,0,0,0
ASP,2016-03-04,73.49000000000002,0,0,0
ASP,2016-03-05,66.47000000000006,0,0,0
ASP,2016-03-06,64.13000000000004,0,0,0
ASP,2016-03-07,55.85,0,0,0
ASP,2016-03-08,62.51000000000008,0,0,0
ASP,2016-03-09,71.33000000000004,0,0,0
ASP,2016-03-10,79.97000000000006,0,0,0
ASP,2016-03-11,63.23000000000004,0,0,0
ASP,2016-03-12,63.41000000000008,0,0,0
ASP,2016-03-13,62.51000000000008,0,0,0
ASP,2016-03-14,67.01000000000008,0,0,0
ASP,2016-03-15,67.19000000000003,0,0,0
ASP,2016-03-16,72.23000000000005,0,0,0
ASP,2016-03-17,79.25,0,0,0
ASP,2016-03-18,80.51000000000008,0,0,0
ASP,2016-03-19,80.87000000000006,0,0,0
ASP,2016-03-20,80.15,0,0,0
ASP,2016-03-21,70.43000000000004,0,0,0
ASP,2016-03-22,65.39000000000001,0,0,0
ASP,2016-03-23,67.55,0,0,0
ASP,2016-03-24,74.93000000000004,0,0,0
ASP,2016-03-25,75.83000000000004,0,0,0
ASP,2016-03-26,76.19000000000003,0,0,0
ASP,2016-03-27,79.43000000000004,0,0,0
ASP,2016-03-28,63.41000000000008,0,0,0
ASP,2016-03-29,65.39000000000001,0,0,0
ASP,2016-03-30,69.35,0,0,0
ASP,2016-03-31,74.57000000000006,0,0,0
ASP,2016-04-01,77.63000000000004,0,0,0
ASP,2016-04-02,84.47000000000006,0,0,0
ASP,2016-04-03,84.11000000000008,0,0,0
ASP,2016-04-04,81.77000000000007,0,0,0
ASP,2016-04-05,80.87000000000006,0,0,0
ASP,2016-04-06,89.15,0,0,0
ASP,2016-04-07,83.75,0,0,0
ASP,2016-04-08,72.41000000000008,0,0,0
ASP,2016-04-09,68.09000000000002,0,0,0
ASP,2016-04-10,67.73000000000005,0,0,0
ASP,2016-04-11,73.85,0,0,0
ASP,2016-04-12,75.11000000000008,0,0,0
ASP,2016-04-13,73.85,0,0,0
ASP,2016-04-14,70.25,0,0,0
ASP,2016-04-15,71.33000000000004,0,0,0
ASP,2016-04-16,79.07000000000006,0,0,0
ASP,2016-04-17,90.41000000000008,1,0,0
ASP,2016-04-18,91.49000000000002,1,0,0
ASP,2016-04-19,90.59000000000002,1,0,0
ASP,2016-04-20,87.53000000000004,0,0,0
ASP,2016-04-21,84.83000000000004,0,0,0
ASP,2016-04-22,75.11000000000008,0,0,0
ASP,2016-04-23,72.05,0,0,0
ASP,2016-04-24,74.21000000000008,0,0,0
ASP,2016-04-25,66.29000000000002,0,0,0
ASP,2016-04-26,75.11000000000008,0,0,0
ASP,2016-04-27,74.75,0,0,0
ASP,2016-04-28,72.05,0,0,0
ASP,2016-04-29,81.95,0,0,0
ASP,2016-04-30,77.81000000000009,0,0,0
ASP,2016-05-01,84.83000000000004,0,0,0
ASP,2016-05-02,86.99000000000002,0,0,0
ASP,2016-05-03,86.63000000000004,0,0,0
ASP,2016-05-04,81.59000000000002,0,0,0
ASP,2016-05-05,72.59000000000002,0,0,0
ASP,2016-05-06,68.81000000000009,0,0,0
ASP,2016-05-07,72.59000000000002,0,0,0
ASP,2016-05-08,74.57000000000006,0,0,0
ASP,2016-05-09,84.29000000000002,0,0,0
ASP,2016-05-10,84.65,0,0,0
ASP,2016-05-11,90.59000000000002,1,0,0
ASP,2016-05-12,95.45,1,1,0
ASP,2016-05-13,93.47000000000006,1,0,0
ASP,2016-05-14,80.87000000000006,0,0,0
ASP,2016-05-15,80.87000000000006,0,0,0
ASP,2016-05-16,84.83000000000004,0,0,0
ASP,2016-05-17,88.79000000000002,0,0,0
ASP,2016-05-18,94.55,1,0,0
ASP,2016-05-19,90.95,1,0,0
ASP,2016-05-20,71.87000000000006,0,0,0
ASP,2016-05-21,71.87000000000006,0,0,0
ASP,2016-05-22,75.11000000000008,0,0,0
ASP,2016-05-23,78.35,0,0,0
ASP,2016-05-24,75.29000000000002,0,0,0
ASP,2016-05-25,77.45,0,0,0
ASP,2016-05-26,83.03000000000004,0,0,0
ASP,2016-05-27,88.25,0,0,0
ASP,2016-05-28,90.05,1,0,0
ASP,2016-05-29,92.57000000000006,1,0,0
ASP,2016-05-30,94.01000000000008,1,0,0
ASP,2016-05-31,97.43000000000004,1,1,0
ASP,2016-06-01,101.57000000000006,1,1,0
ASP,2016-06-02,99.41000000000008,1,1,0
ASP,2016-06-03,100.49000000000002,1,1,0
ASP,2016-06-04,105.35,1,1,1
ASP,2016-06-05,100.13000000000004,1,1,0
ASP,2016-06-06,100.31000000000007,1,1,0
ASP,2016-06-07,99.23000000000005,1,1,0
ASP,2016-06-08,94.73000000000005,1,0,0
ASP,2016-06-09,91.13000000000004,1,0,0
ASP,2016-06-10,86.45,0,0,0
ASP,2016-06-11,85.19000000000003,0,0,0
ASP,2016-06-12,87.35,0,0,0
ASP,2016-06-13,92.21000000000008,1,0,0
ASP,2016-06-14,85.55,0,0,0
ASP,2016-06-15,78.71000000000008,0,0,0
ASP,2016-06-16,81.05,0,0,0
ASP,2016-06-17,88.79000000000002,0,0,0
ASP,2016-06-18,86.27000000000007,0,0,0
ASP,2016-06-19,93.83000000000004,1,0,0
ASP,2016-06-20,97.25,1,1,0
ASP,2016-06-21,101.03000000000004,1,1,0
ASP,2016-06-22,101.03000000000004,1,1,0
ASP,2016-06-23,98.15,1,1,0
ASP,2016-06-24,93.83000000000004,1,0,0
ASP,2016-06-25,97.07000000000006,1,1,0
ASP,2016-06-26,102.11000000000008,1,1,0
ASP,2016-06-27,103.19000000000004,1,1,0
ASP,2016-06-28,104.27000000000008,1,1,0
ASP,2016-06-29,105.89,1,1,1
ASP,2016-06-30,100.67000000000006,1,1,0
ASP,2016-07-01,104.99000000000002,1,1,1
ASP,2016-07-02,101.21000000000008,1,1,0
ASP,2016-07-03,98.33000000000004,1,1,0
ASP,2016-07-04,98.51000000000008,1,1,0
ASP,2016-07-05,96.89,1,1,0
ASP,2016-07-06,95.45,1,1,0
ASP,2016-07-07,93.83000000000004,1,0,0
ASP,2016-07-08,94.73000000000005,1,0,0
ASP,2016-07-09,93.65,1,0,0
ASP,2016-07-10,87.71000000000008,0,0,0
ASP,2016-07-11,90.77000000000008,1,0,0
ASP,2016-07-12,95.63000000000004,1,1,0
ASP,2016-07-13,97.61000000000008,1,1,0
ASP,2016-07-14,102.83000000000004,1,1,0
ASP,2016-07-15,104.99000000000002,1,1,1
ASP,2016-07-16,101.93000000000004,1,1,0
ASP,2016-07-17,100.13000000000004,1,1,0
ASP,2016-07-18,94.55,1,0,0
ASP,2016-07-19,94.55,1,0,0
ASP,2016-07-20,97.43000000000004,1,1,0
ASP,2016-07-21,97.97000000000006,1,1,0
ASP,2016-07-22,97.79000000000002,1,1,0
ASP,2016-07-23,99.59000000000002,1,1,0
ASP,2016-07-24,106.97000000000006,1,1,1
ASP,2016-07-25,106.07000000000006,1,1,1
ASP,2016-07-26,104.63000000000004,1,1,0
ASP,2016-07-27,109.49000000000002,1,1,1
ASP,2016-07-28,107.51000000000008,1,1,1
ASP,2016-07-29,108.41000000000008,1,1,1
ASP,2016-07-30,108.95,1,1,1
ASP,2016-07-31,106.07000000000006,1,1,1
ASP,2016-08-01,103.37000000000006,1,1,0
ASP,2016-08-02,100.67000000000006,1,1,0
ASP,2016-08-03,102.29000000000002,1,1,0
ASP,2016-08-04,100.31000000000007,1,1,0
ASP,2016-08-05,93.83000000000004,1,0,0
ASP,2016-08-06,97.43000000000004,1,1,0
ASP,2016-08-07,95.45,1,1,0
ASP,2016-08-08,98.33000000000004,1,1,0
ASP,2016-08-09,97.25,1,1,0
ASP,2016-08-10,97.25,1,1,0
ASP,2016-08-11,97.43000000000004,1,1,0
ASP,2016-08-12,100.13000000000004,1,1,0
ASP,2016-08-13,102.29000000000002,1,1,0
ASP,2016-08-14,106.25,1,1,1
ASP,2016-08-15,104.09000000000002,1,1,0
ASP,2016-08-16,102.11000000000008,1,1,0
ASP,2016-08-17,103.19000000000004,1,1,0
ASP,2016-08-18,102.83000000000004,1,1,0
ASP,2016-08-19,96.71000000000008,1,1,0
ASP,2016-08-20,99.77000000000008,1,1,0
ASP,2016-08-21,99.23000000000005,1,1,0
ASP,2016-08-22,96.35,1,1,0
ASP,2016-08-23,97.25,1,1,0
ASP,2016-08-24,97.43000000000004,1,1,0
ASP,2016-08-25,97.25,1,1,0
ASP,2016-08-26,93.11000000000008,1,0,0
ASP,2016-08-27,91.31000000000007,1,0,0
ASP,2016-08-28,93.47000000000006,1,0,0
ASP,2016-08-29,95.45,1,1,0
ASP,2016-08-30,96.35,1,1,0
ASP,2016-08-31,94.19000000000004,1,0,0
ASP,2016-09-01,94.01000000000008,1,0,0
ASP,2016-09-02,94.01000000000008,1,0,0
ASP,2016-09-03,91.85,1,0,0
ASP,2016-09-04,83.57000000000006,0,0,0
ASP,2016-09-05,86.09000000000002,0,0,0
ASP,2016-09-06,92.21000000000008,1,0,0
ASP,2016-09-07,95.27000000000008,1,1,0
ASP,2016-09-08,95.09000000000002,1,1,0
ASP,2016-09-09,95.81000000000007,1,1,0
ASP,2016-09-10,97.97000000000006,1,1,0
ASP,2016-09-11,95.99000000000002,1,1,0
ASP,2016-09-12,90.77000000000008,1,0,0
ASP,2016-09-13,76.55,0,0,0
ASP,2016-09-14,79.97000000000006,0,0,0
ASP,2016-09-15,85.91000000000008,0,0,0
ASP,2016-09-16,88.97000000000006,0,0,0
ASP,2016-09-17,95.27000000000008,1,1,0
ASP,2016-09-18,98.69000000000004,1,1,0
ASP,2016-09-19,102.29000000000002,1,1,0
ASP,2016-09-20,95.63000000000004,1,1,0
ASP,2016-09-21,90.95,1,0,0
ASP,2016-09-22,74.57000000000006,0,0,0
ASP,2016-09-23,78.17000000000006,0,0,0
ASP,2016-09-24,85.37000000000006,0,0,0
ASP,2016-09-25,95.81000000000007,1,1,0
ASP,2016-09-26,99.41000000000008,1,1,0
ASP,2016-09-27,98.69000000000004,1,1,0
ASP,2016-09-28,99.23000000000005,1,1,0
ASP,2016-09-29,96.35,1,1,0
ASP,2016-09-30,90.05,1,0,0
ASP,2016-10-01,75.83000000000004,0,0,0
ASP,2016-10-02,74.21000000000008,0,0,0
ASP,2016-10-03,71.15,0,0,0
ASP,2016-10-04,73.13000000000004,0,0,0
ASP,2016-10-05,74.39000000000001,0,0,0
ASP,2016-10-06,77.45,0,0,0
ASP,2016-10-07,82.67000000000006,0,0,0
ASP,2016-10-08,89.69000000000003,0,0,0
ASP,2016-10-09,92.39,1,0,0
ASP,2016-10-10,87.89000000000001,0,0,0
ASP,2016-10-11,79.97000000000006,0,0,0
ASP,2016-10-12,79.07000000000006,0,0,0
ASP,2016-10-13,80.33000000000004,0,0,0
ASP,2016-10-14,82.85,0,0,0
ASP,2016-10-15,77.27000000000007,0,0,0
ASP,2016-10-16,74.39000000000001,0,0,0
ASP,2016-10-17,72.77000000000007,0,0,0
ASP,2016-10-18,71.87000000000006,0,0,0
ASP,2016-10-19,72.95,0,0,0
ASP,2016-10-20,78.89000000000001,0,0,0
ASP,2016-10-21,81.77000000000007,0,0,0
ASP,2016-10-22,84.29000000000002,0,0,0
ASP,2016-10-23,84.11000000000008,0,0,0
ASP,2016-10-24,74.57000000000006,0,0,0
ASP,2016-10-25,80.33000000000004,0,0,0
ASP,2016-10-26,82.67000000000006,0,0,0
ASP,2016-10-27,81.95,0,0,0
ASP,2016-10-28,71.87000000000006,0,0,0
ASP,2016-10-29,75.29000000000002,0,0,0
ASP,2016-10-30,70.07000000000006,0,0,0
ASP,2016-10-31,67.91000000000008,0,0,0
ASP,2016-11-01,67.37000000000006,0,0,0
ASP,2016-11-02,70.79000000000002,0,0,0
ASP,2016-11-03,72.95,0,0,0
ASP,2016-11-04,75.65,0,0,0
ASP,2016-11-05,77.63000000000004,0,0,0
ASP,2016-11-06,72.77000000000007,0,0,0
ASP,2016-11-07,75.83000000000004,0,0,0
ASP,2016-11-08,77.81000000000009,0,0,0
ASP,2016-11-09,77.63000000000004,0,0,0
ASP,2016-11-10,81.95,0,0,0
ASP,2016-11-11,85.19000000000003,0,0,0
ASP,2016-11-12,77.45,0,0,0
ASP,2016-11-13,76.91000000000008,0,0,0
ASP,2016-11-14,77.81000000000009,0,0,0
ASP,2016-11-15,74.03000000000004,0,0,0
ASP,2016-11-16,63.59000000000002,0,0,0
ASP,2016-11-17,62.15,0,0,0
ASP,2016-11-18,70.43000000000004,0,0,0
ASP,2016-11-19,71.87000000000006,0,0,0
ASP,2016-11-20,67.91000000000008,0,0,0
ASP,2016-11-21,61.25,0,0,0
ASP,2016-11-22,61.25,0,0,0
ASP,2016-11-23,59.81000000000008,0,0,0
ASP,2016-11-24,59.27000000000006,0,0,0
ASP,2016-11-25,61.79000000000002,0,0,0
ASP,2016-11-26,58.73000000000004,0,0,0
ASP,2016-11-27,58.37000000000006,0,0,0
ASP,2016-11-28,58.37000000000006,0,0,0
ASP,2016-11-29,56.570000000000064,0,0,0
ASP,2016-11-30,59.81000000000008,0,0,0
ASP,2016-12-01,56.39000000000002,0,0,0
ASP,2016-12-02,55.49000000000002,0,0,0
ASP,2016-12-03,58.19000000000002,0,0,0
ASP,2016-12-04,60.89000000000002,0,0,0
ASP,2016-12-05,57.83000000000004,0,0,0
ASP,2016-12-06,55.31000000000008,0,0,0
ASP,2016-12-07,51.71000000000008,0,0,0
ASP,2016-12-08,60.53000000000005,0,0,0
ASP,2016-12-09,68.63000000000004,0,0,0
ASP,2016-12-10,70.25,0,0,0
ASP,2016-12-11,66.83000000000004,0,0,0
ASP,2016-12-12,61.070000000000064,0,0,0
ASP,2016-12-13,68.45,0,0,0
ASP,2016-12-14,70.25,0,0,0
ASP,2016-12-15,61.43000000000004,0,0,0
ASP,2016-12-16,56.21000000000008,0,0,0
ASP,2016-12-17,50.45,0,0,0
ASP,2016-12-18,50.09000000000002,0,0,0
ASP,2016-12-19,53.51000000000008,0,0,0
ASP,2016-12-20,56.21000000000008,0,0,0
ASP,2016-12-21,57.29000000000002,0,0,0
ASP,2016-12-22,59.81000000000008,0,0,0
ASP,2016-12-23,57.110000000000085,0,0,0
ASP,2016-12-24,52.070000000000064,0,0,0
ASP,2016-12-25,51.89000000000002,0,0,0
ASP,2016-12-26,53.51000000000008,0,0,0
ASP,2016-12-27,55.31000000000008,0,0,0
ASP,2016-12-28,57.29000000000002,0,0,0
ASP,2016-12-29,61.97000000000006,0,0,0
ASP,2016-12-30,55.31000000000008,0,0,0
ASP,2016-12-31,52.25,0,0,0
ASP,2017-01-01,54.05,0,0,0
ASP,2017-01-02,53.33000000000004,0,0,0
ASP,2017-01-03,59.27000000000006,0,0,0
ASP,2017-01-04,60.89000000000002,0,0,0
ASP,2017-01-05,55.31000000000008,0,0,0
ASP,2017-01-06,52.97000000000006,0,0,0
ASP,2017-01-07,61.070000000000064,0,0,0
ASP,2017-01-08,72.59000000000002,0,0,0
ASP,2017-01-09,62.69000000000002,0,0,0
ASP,2017-01-10,61.610000000000085,0,0,0
ASP,2017-01-11,61.610000000000085,0,0,0
ASP,2017-01-12,56.75,0,0,0
ASP,2017-01-13,52.070000000000064,0,0,0
ASP,2017-01-14,51.71000000000008,0,0,0
ASP,2017-01-15,50.45,0,0,0
ASP,2017-01-16,52.610000000000085,0,0,0
ASP,2017-01-17,56.93000000000004,0,0,0
ASP,2017-01-18,58.19000000000002,0,0,0
ASP,2017-01-19,60.17000000000006,0,0,0
ASP,2017-01-20,56.75,0,0,0
ASP,2017-01-21,56.21000000000008,0,0,0
ASP,2017-01-22,56.75,0,0,0
ASP,2017-01-23,52.610000000000085,0,0,0
ASP,2017-01-24,52.610000000000085,0,0,0
ASP,2017-01-25,55.49000000000002,0,0,0
ASP,2017-01-26,56.03000000000005,0,0,0
ASP,2017-01-27,58.01000000000008,0,0,0
ASP,2017-01-28,61.610000000000085,0,0,0
ASP,2017-01-29,61.610000000000085,0,0,0
ASP,2017-01-30,64.85,0,0,0
ASP,2017-01-31,64.49000000000002,0,0,0
ASP,2017-02-01,68.45,0,0,0
ASP,2017-02-02,62.69000000000002,0,0,0
ASP,2017-02-03,65.93000000000004,0,0,0
ASP,2017-02-04,64.49000000000002,0,0,0
ASP,2017-02-05,60.17000000000006,0,0,0
ASP,2017-02-06,61.79000000000002,0,0,0
ASP,2017-02-07,67.55,0,0,0
ASP,2017-02-08,69.53000000000004,0,0,0
ASP,2017-02-09,69.17000000000006,0,0,0
ASP,2017-02-10,61.25,0,0,0
ASP,2017-02-11,56.75,0,0,0
ASP,2017-02-12,61.070000000000064,0,0,0
ASP,2017-02-13,63.95,0,0,0
ASP,2017-02-14,67.19000000000003,0,0,0
ASP,2017-02-15,72.77000000000007,0,0,0
ASP,2017-02-16,60.53000000000005,0,0,0
ASP,2017-02-17,55.85,0,0,0
ASP,2017-02-18,62.33000000000004,0,0,0
ASP,2017-02-19,56.03000000000005,0,0,0
ASP,2017-02-20,64.13000000000004,0,0,0
ASP,2017-02-21,65.75,0,0,0
ASP,2017-02-22,58.01000000000008,0,0,0
ASP,2017-02-23,53.69000000000002,0,0,0
ASP,2017-02-24,55.67000000000006,0,0,0
ASP,2017-02-25,54.23000000000004,0,0,0
ASP,2017-02-26,57.47000000000006,0,0,0
ASP,2017-02-27,56.75,0,0,0
ASP,2017-02-28,58.73000000000004,0,0,0
ASP,2017-03-01,63.05,0,0,0
ASP,2017-03-02,66.47000000000006,0,0,0
ASP,2017-03-03,69.35,0,0,0
ASP,2017-03-04,68.45,0,0,0
ASP,2017-03-05,56.21000000000008,0,0,0
ASP,2017-03-06,58.01000000000008,0,0,0
ASP,2017-03-07,61.610000000000085,0,0,0
ASP,2017-03-08,66.47000000000006,0,0,0
ASP,2017-03-09,72.05,0,0,0
ASP,2017-03-10,71.69000000000003,0,0,0
ASP,2017-03-11,75.29000000000002,0,0,0
ASP,2017-03-12,75.65,0,0,0
ASP,2017-03-13,79.97000000000006,0,0,0
ASP,2017-03-14,84.65,0,0,0
ASP,2017-03-15,85.01000000000008,0,0,0
ASP,2017-03-16,75.65,0,0,0
ASP,2017-03-17,79.61000000000008,0,0,0
ASP,2017-03-18,80.33000000000004,0,0,0
ASP,2017-03-19,75.29000000000002,0,0,0
ASP,2017-03-20,71.69000000000003,0,0,0
ASP,2017-03-21,69.17000000000006,0,0,0
ASP,2017-03-22,61.43000000000004,0,0,0
ASP,2017-03-23,63.59000000000002,0,0,0
ASP,2017-03-24,68.63000000000004,0,0,0
ASP,2017-03-25,62.87000000000006,0,0,0
ASP,2017-03-26,65.93000000000004,0,0,0
ASP,2017-03-27,65.93000000000004,0,0,0
ASP,2017-03-28,67.55,0,0,0
ASP,2017-03-29,76.55,0,0,0
ASP,2017-03-30,67.73000000000005,0,0,0
ASP,2017-03-31,67.37000000000006,0,0,0
ASP,2017-04-01,76.73000000000005,0,0,0
ASP,2017-04-02,80.15,0,0,0
ASP,2017-04-03,76.73000000000005,0,0,0
ASP,2017-04-04,82.13000000000004,0,0,0
ASP,2017-04-05,84.65,0,0,0
ASP,2017-04-06,73.13000000000004,0,0,0
ASP,2017-04-07,63.77000000000006,0,0,0
ASP,2017-04-08,61.25,0,0,0
ASP,2017-04-09,65.93000000000004,0,0,0
ASP,2017-04-10,70.25,0,0,0
ASP,2017-04-11,75.65,0,0,0
ASP,2017-04-12,76.55,0,0,0
ASP,2017-04-13,69.17000000000006,0,0,0
ASP,2017-04-14,65.57000000000006,0,0,0
ASP,2017-04-15,73.31000000000009,0,0,0
ASP,2017-04-16,78.17000000000006,0,0,0
ASP,2017-04-17,74.03000000000004,0,0,0
ASP,2017-04-18,61.79000000000002,0,0,0
ASP,2017-04-19,74.21000000000008,0,0,0
ASP,2017-04-20,73.13000000000004,0,0,0
ASP,2017-04-21,78.53000000000004,0,0,0
ASP,2017-04-22,82.31000000000009,0,0,0
ASP,2017-04-23,76.55,0,0,0
ASP,2017-04-24,72.41000000000008,0,0,0
ASP,2017-04-25,73.31000000000009,0,0,0
ASP,2017-04-26,75.83000000000004,0,0,0
ASP,2017-04-27,77.27000000000007,0,0,0
ASP,2017-04-28,77.81000000000009,0,0,0
ASP,2017-04-29,79.79000000000002,0,0,0
ASP,2017-04-30,84.47000000000006,0,0,0
ASP,2017-05-01,86.63000000000004,0,0,0
ASP,2017-05-02,90.41000000000008,1,0,0
ASP,2017-05-03,95.99000000000002,1,1,0
ASP,2017-05-04,99.77000000000008,1,1,0
ASP,2017-05-05,85.01000000000008,0,0,0
ASP,2017-05-06,67.73000000000005,0,0,0
ASP,2017-05-07,70.97000000000006,0,0,0
ASP,2017-05-08,78.53000000000004,0,0,0
ASP,2017-05-09,87.17000000000006,0,0,0
ASP,2017-05-10,83.75,0,0,0
ASP,2017-05-11,80.69000000000003,0,0,0
ASP,2017-05-12,70.61000000000008,0,0,0
ASP,2017-05-13,72.23000000000005,0,0,0
ASP,2017-05-14,72.95,0,0,0
ASP,2017-05-15,72.41000000000008,0,0,0
ASP,2017-05-16,77.81000000000009,0,0,0
ASP,2017-05-17,75.47000000000006,0,0,0
ASP,2017-05-18,81.59000000000002,0,0,0
ASP,2017-05-19,90.23000000000005,1,0,0
ASP,2017-05-20,93.11000000000008,1,0,0
ASP,2017-05-21,97.97000000000006,1,1,0
ASP,2017-05-22,98.33000000000004,1,1,0
ASP,2017-05-23,101.93000000000004,1,1,0
ASP,2017-05-24,95.09000000000002,1,1,0
ASP,2017-05-25,79.07000000000006,0,0,0
ASP,2017-05-26,77.27000000000007,0,0,0
ASP,2017-05-27,81.23000000000005,0,0,0
ASP,2017-05-28,88.79000000000002,0,0,0
ASP,2017-05-29,90.77000000000008,1,0,0
ASP,2017-05-30,88.61000000000008,0,0,0
ASP,2017-05-31,77.09000000000002,0,0,0
ASP,2017-06-01,85.19000000000003,0,0,0
ASP,2017-06-02,90.41000000000008,1,0,0
ASP,2017-06-03,95.81000000000007,1,1,0
ASP,2017-06-04,94.01000000000008,1,0,0
ASP,2017-06-05,91.31000000000007,1,0,0
ASP,2017-06-06,96.71000000000008,1,1,0
ASP,2017-06-07,93.83000000000004,1,0,0
ASP,2017-06-08,85.73000000000005,0,0,0
ASP,2017-06-09,84.83000000000004,0,0,0
ASP,2017-06-10,77.27000000000007,0,0,0
ASP,2017-06-11,72.95,0,0,0
ASP,2017-06-12,76.01000000000008,0,0,0
ASP,2017-06-13,81.77000000000007,0,0,0
ASP,2017-06-14,90.23000000000005,1,0,0
ASP,2017-06-15,93.47000000000006,1,0,0
ASP,2017-06-16,95.81000000000007,1,1,0
ASP,2017-06-17,98.87000000000006,1,1,0
ASP,2017-06-18,103.73000000000005,1,1,0
ASP,2017-06-19,105.89,1,1,1
ASP,2017-06-20,107.51000000000008,1,1,1
ASP,2017-06-21,103.19000000000004,1,1,0
ASP,2017-06-22,107.51000000000008,1,1,1
ASP,2017-06-23,105.53000000000004,1,1,1
ASP,2017-06-24,101.39,1,1,0
ASP,2017-06-25,104.27000000000008,1,1,0
ASP,2017-06-26,98.33000000000004,1,1,0
ASP,2017-06-27,92.93000000000004,1,0,0
ASP,2017-06-28,94.01000000000008,1,0,0
ASP,2017-06-29,95.81000000000007,1,1,0
ASP,2017-06-30,96.53000000000004,1,1,0
ASP,2017-07-01,94.73000000000005,1,0,0
ASP,2017-07-02,98.15,1,1,0
ASP,2017-07-03,99.95,1,1,0
ASP,2017-07-04,103.01000000000008,1,1,0
ASP,2017-07-05,99.77000000000008,1,1,0
ASP,2017-07-06,101.57000000000006,1,1,0
ASP,2017-07-07,103.55,1,1,0
ASP,2017-07-08,103.55,1,1,0
ASP,2017-07-09,103.37000000000006,1,1,0
ASP,2017-07-10,103.37000000000006,1,1,0
ASP,2017-07-11,101.57000000000006,1,1,0
ASP,2017-07-12,98.69000000000004,1,1,0
ASP,2017-07-13,99.59000000000002,1,1,0
ASP,2017-07-14,101.57000000000006,1,1,0
ASP,2017-07-15,101.57000000000006,1,1,0
ASP,2017-07-16,103.01000000000008,1,1,0
ASP,2017-07-17,104.63000000000004,1,1,0
ASP,2017-07-18,100.49000000000002,1,1,0
ASP,2017-07-19,97.61000000000008,1,1,0
ASP,2017-07-20,96.71000000000008,1,1,0
ASP,2017-07-21,97.61000000000008,1,1,0
ASP,2017-07-22,99.41000000000008,1,1,0
ASP,2017-07-23,105.35,1,1,1
ASP,2017-07-24,101.39,1,1,0
ASP,2017-07-25,99.95,1,1,0
ASP,2017-07-26,98.33000000000004,1,1,0
ASP,2017-07-27,100.67000000000006,1,1,0
ASP,2017-07-28,104.27000000000008,1,1,0
ASP,2017-07-29,103.37000000000006,1,1,0
ASP,2017-07-30,102.29000000000002,1,1,0
ASP,2017-07-31,102.29000000000002,1,1,0
ASP,2017-08-01,105.35,1,1,1
