GEOID,drought_freq_spei12_midcentury,drought_delta_spei12_midcentury,drought_freq_spei36_midcentury,drought_delta_spei36_midcentury
06067009643,10.157191635666468,103.14383271332933,14.826813402151494,196.53626804302985
06067009652,10.41832006070969,108.36640121419377,14.911591854274382,198.23183708548763
06067008601,9.430404214417504,88.60808428835003,12.954372195103701,159.087443902074
06067001701,9.007936507936508,80.15873015873015,13.571428571428571,171.4285714285714
06067004020,10.476190476190476,109.52380952380955,15.119047619047619,202.38095238095235
06067006704,10.079365079365079,101.58730158730154,12.619047619047619,152.38095238095238
06067006502,9.675870479881286,93.51740959762569,12.148084313295723,142.9616862659144
06067004015,9.86014617904731,97.2029235809462,14.271425958289932,185.4285191657986
06067009640,9.86744049190771,97.34880983815415,13.981339293572901,179.626785871458
06067008707,10.554097007551213,111.0819401510243,12.735831980197391,154.7166396039478
06067003002,9.249967765375061,84.99935530750125,13.309228042536805,166.1845608507361
06067004603,9.722222222222223,94.44444444444443,14.047619047619047,180.9523809523809
06071007308,23.555380582656127,371.10761165312255,34.836857383200375,596.7371476640074
06071010031,31.815630071271066,536.3126014254212,53.339686818584646,966.7937363716928
06071010041,30.787459476452625,515.7491895290525,51.58999299933221,931.7998599866442
06071009120,21.017021199443974,320.34042398887954,33.9520365801225,579.04073160245
06071010434,25.582177759516057,411.6435551903211,39.580774653176434,691.6154930635287
06071010029,31.58111972678429,531.6223945356858,54.983753184816074,999.6750636963214
06071007905,18.031278707903237,260.62557415806475,22.094059342313713,341.8811868462742
06071009133,23.09055999651101,361.81119993022014,37.93260469958697,658.6520939917394
06071007412,19.365079365079367,287.3015873015873,25.396825396825395,407.9365079365079
06071006102,18.22842348169574,264.5684696339148,23.385592484545242,367.7118496909049
06067006901,9.31489441740373,86.2978883480746,12.916952299267987,158.3390459853597
06065043292,28.15047432236848,463.0094864473694,44.948039520335755,798.9607904067151
06065042802,24.480513669931398,389.61027339862795,39.67974550378649,693.5949100757298
06065042747,25.36522118615169,407.3044237230338,41.82399558859577,736.4799117719155
06065042626,26.61137251051858,432.22745021037156,41.827136906869804,736.5427381373962
06067009653,10.445892330740186,108.91784661480375,14.735605361874615,194.71210723749232
06071009134,23.11330325242364,362.2660650484728,40.32894180053995,706.578836010799
06071008716,17.6706519474114,253.41303894822792,22.601062178747064,352.0212435749412
06071008406,19.370622286073115,287.4124457214623,26.509331179779085,430.18662359558164
06071002709,16.78977499245871,235.7954998491741,20.637973489151683,312.75946978303364
06071007307,23.882518900610997,377.65037801221985,36.83137431205096,636.6274862410191
06071004902,20.209042887195785,304.1808577439157,29.584752441058246,491.69504882116485
06071002309,18.979675325811215,279.59350651622424,23.89841727550081,377.9683455100162
06065041414,24.43053447508369,388.6106895016738,36.74174054765171,634.8348109530341
06065043203,22.15395171114497,343.0790342228992,35.05577167333907,601.1154334667815
06065051401,33.3443012825737,566.886025651474,57.476924994907094,1049.5384998981417
06065049701,22.589435342588402,351.788706851768,38.528511775644176,670.5702355128835
06065049502,38.488813933019834,669.7762786603965,60.747255596612554,1114.9451119322512
06065045619,23.808864119530657,376.177282390613,39.36350275469904,687.2700550939807
06065045615,27.70923762575485,454.18475251509693,47.03223629598116,840.6447259196233
06071001908,20.41611325990978,308.32226519819557,29.04756041030346,480.9512082060691
06071002046,18.114866220220414,262.29732440440824,23.39768319984644,367.9536639969288
06071002611,19.575802419854693,291.51604839709375,27.365419152090446,447.30838304180884
06071009502,25.00332105754864,400.0664211509728,42.60097497816703,752.0194995633406
06071009915,28.377019725472014,467.54039450944026,47.971290030448394,859.4258006089677
06071009723,31.67733179229714,533.5466358459428,57.08606904047997,1041.7213808095994
06071010039,32.18077012738996,543.6154025477994,56.86950325295366,1037.390065059073
06065044524,35.69679051748823,613.9358103497646,55.708743523469245,1014.174870469385
06065045613,22.902921057136194,358.0584211427238,40.43235155372552,708.6470310745102
06065049002,25.96347551396094,419.2695102792187,40.889260362910264,717.7852072582052
06065043522,23.682857345487545,373.65714690975085,36.02369800344675,620.473960068935
