GEOID,flood_bam_100_pct,flood_bam_500_pct,flood_verywet_pre_pct,flood_verywet_fut_pct,flood_hazard_idx_norm,flood_hazard_fut_idx_norm
06095250502,0.5263157894736842,0.5263157894736842,24.834470789473738,25.05078421052641,21.72887213870126,19.523403561210653
06095250601,1.4388489208633095,1.4388489208633095,25.365296690647504,24.78956712230213,23.324006814970016,19.75203580908097
06037430200,0.0,0.0,25.645377682926988,28.288468871951327,22.701756654680437,24.118792164763793
06065042516,1.7857142857142856,6.25,21.245679999999997,23.685989999999958,16.607631842085333,21.376485333391347
06065042716,7.8085642317380355,7.8085642317380355,22.961592745592004,21.004621183879042,24.106591833531787,18.344113981213983
06065042717,0.0,0.0,23.601689574468157,22.112650765957447,19.23867517593657,14.661571436350767
06065042902,2.964254577157803,2.964254577157803,25.072177654751577,24.47303137750667,23.99014708087303,20.318163402277836
06065042903,5.955678670360111,5.955678670360111,25.12411049168978,24.75196961218884,26.35855274617049,22.806095483435303
06065043006,1.8421052631578945,5.7894736842105265,27.32533199999992,26.32231521052647,26.952744411011388,25.096315884928423
06065043206,0.8571428571428572,0.8571428571428572,23.08160182857151,25.74412934285713,19.01078517270195,20.813050371350627
06065043216,0.0,0.0,24.58629000000013,27.265209999999794,20.907105639229933,22.551844296762226
06065043217,0.0,0.0,25.08836662835259,27.911457586206723,21.757887255740275,23.54146315584608
06065042300,1.3675213675213675,1.3675213675213675,20.42231811965821,23.058917521367487,14.893629922189739,17.052701310010598
06065042511,0.0,0.0,21.2227051968504,24.208111889763746,15.207425641210886,17.87041567941731
06001401700,0.0,29.268292682926827,25.414818048780496,24.348353414634143,22.311067490588375,38.248033148128115
06089010200,12.080536912751679,62.41610738255034,24.527386644295284,25.024573422818868,30.01645355316398,62.1190050288832
06073014602,0.0,0.0,22.365953819444474,29.315077256944384,17.14468950946847,25.690869245385084
06073011300,1.932367149758454,1.932367149758454,23.195259782608737,28.92643055555566,20.02303988514493,26.426925968490668
06073008511,0.0,0.0,25.47571880434783,27.8839460869565,22.414265369840994,23.499333948587463
06073013601,0.0,0.0,23.35360768691605,29.37678231308427,18.818294107789434,25.78536010084076
06073017048,11.403508771929824,35.96491228070175,24.557605657894744,26.536858859649012,29.551552481203757,46.21264527671533
06073009507,0.0,0.0,23.87032436464086,23.357350331491723,19.693883660314793,16.56761826768358
06073007800,2.0,17.333333333333336,28.344819333333394,29.408540266666673,28.80065697873537,37.774886558020405
06073008503,0.0,0.0,27.166924999999885,28.761461017964088,25.280057282343822,24.843099625067236
06073009902,86.66666666666667,86.66666666666667,23.607617999999995,29.278664000000006,85.3159252819017,85.3395811192444
06073020304,1.8320610687022902,2.900763358778626,24.068341343511324,26.68200143511454,21.426034076616425,23.65708841811643
06073015502,5.030674846625767,5.030674846625767,19.787273521472194,24.783968257668477,16.610003495743417,22.217862933041747
06073021202,2.5579536370903275,3.117505995203837,21.510252270184,25.95698905675453,17.644645070879353,22.696168120635907
06073016201,0.0,0.0,23.309431157024697,26.470185950413462,18.743435854307062,21.334399451027945
06037980008,0.0,0.0,23.137416190476184,26.555805714285718,18.451952118479035,21.46551163596562
06037278102,3.571428571428571,17.857142857142858,22.98889035714285,24.62723357142857,20.92282094150159,30.813975367862646
06037294301,0.0,0.0,27.439767681159445,25.972295507246393,25.74239614502235,20.571964460426713
06037294302,0.0,5.0,27.979394200000044,26.929555500000006,26.656807006005028,25.4823350141408
06037294421,0.0,0.0,27.156850000000016,24.724549999999983,25.262984938597494,18.661253284613036
06037294701,0.0,0.0,28.843410253164564,28.359526582278463,28.120904183390792,24.22760502801298
06037296401,0.0,0.0,29.60922600000004,28.92035569230767,29.418598444085152,25.086419940213524
06037101400,0.0,0.0,26.361519837662357,30.08415948051957,23.915277750167967,26.86858857290059
06073018510,38.59649122807017,42.10526315789473,26.23458637426903,28.072373918128612,53.12282733156939,52.794100812022116
