GEOID,days_over_90_historic,days_over_90_midcentury,delta_90,hotnights_pre_pct,hotnights_fut_pct,PollutionP,AQI_norm,heat_hazard_idx_norm,heat_hazard_fut_idx_norm
06037234200,12.689047813415527,27.365591049194336,14.676543235778809,5.166666666666676,11.456521739130453,60.97078849,62.66499910135378,45.69891611249005,48.144729503916324
06037231800,20.14285659790039,43.06666564941406,22.923809051513672,5.746376811594208,12.586956521739134,94.21260707,80.6683395718438,57.90256878095496,60.0252423384662
06037209300,21.419048309326172,45.744625091552734,24.325576782226562,5.905797101449275,13.14492753623188,94.48715133,87.29614736078992,61.938349288159934,64.04998459403184
06037207400,20.206178060183465,44.490332749939945,24.28415468975648,5.943064182194617,13.438923395445137,98.374698,88.6658137893167,62.4312123559676,64.82935248838221
06037206010,28.536846866411828,58.646729607877035,30.109882741465206,5.956521739130429,13.66666666666668,99.28618493,87.17484886524596,63.66497342864713,67.20002024859498
06037206050,21.880005509987782,46.97072718599337,25.090721676005586,5.924749163879603,13.496098104793758,99.7034922,87.85013652331666,62.37099947130924,65.04985933569726
06037402301,71.82809448242188,111.24462127685548,39.41652679443361,6.427536231884077,15.615942028985508,88.71074017,73.0034935241317,67.58064396379724,74.28577865574434
06037531603,41.22739444031767,75.47413063945376,34.246736199136095,6.0276435856145945,13.577294685990339,76.66373819,81.48312712676264,63.88622097299762,67.8824889501709
06037531302,39.20879430186603,72.71788255614393,33.509088254277906,6.0193675889328055,13.48932806324113,99.85723699,88.23406981932514,66.86585141757185,69.93939326411346
06037231220,16.580951690673828,35.96881866455078,19.387866973876953,5.391304347826091,12.239130434782599,71.24972546,75.09132725196478,53.470716793902604,55.93680423882662
06037228410,20.14285659790039,43.06666564941406,22.923809051513672,5.746376811594206,12.58695652173912,89.87480782,75.43762779827141,55.210359684289976,57.93070119863516
06037228100,23.86303799159966,49.77992662855167,25.91688863695201,5.753623188405791,12.847826086956507,96.77135954,79.81340458914947,58.35868128580526,61.330540888512644
06037226410,20.14285659790039,43.06666564941406,22.923809051513672,5.746376811594206,12.586956521739124,83.82385241,80.97423600150206,58.060011436221146,60.147732868279704
06037205110,31.340547998059687,61.97682441608465,30.636276418024966,5.846618357487925,13.186594202898544,98.36371623,84.93455420040794,62.95419478918268,66.16219876719482
06037203900,31.861545439701217,63.41761441882423,31.556068979123012,5.8550724637681215,13.394021739130423,87.23918296,81.40810918378202,61.27969128085703,65.34176494139949
06037204120,31.814723281587646,63.532608931583816,31.71788564999617,5.855072463768119,13.464159811985892,86.78893038,82.92540428325398,62.04953742003861,66.08078767776492
06037265100,8.377645286742565,19.633324025210847,11.255678738468282,5.064769161810831,10.879874495741786,52.47089831,50.454342585863834,38.18671048198772,40.92333040215317
06037212304,19.299047470092773,41.147850036621094,21.84880256652832,5.572463768115942,12.49275362318841,78.57456622,84.95195160735778,59.555987741789174,61.23872614008117
06037212202,19.299047470092773,41.147850036621094,21.84880256652832,5.572463768115944,12.492753623188408,83.39556336,82.08349081526558,58.07961194970013,60.090104423360955
06037211802,21.523171800087617,45.47862394415746,23.955452144069845,5.70186335403727,12.596273291925463,82.29738634,84.36542300725675,60.042560066276195,61.964955462488334
06021010502,104.2319456132276,132.36914624175944,28.137200628531843,5.056921539230373,12.778510744627678,45.04722161,31.4163449753062,51.084898776742534,57.06704007766875
06059063904,8.556257990667254,15.728851752205248,7.172593761537994,4.498113956720267,7.84410363311497,78.31100373,60.249595276308135,42.12567643610018,39.35389867529274
06059099309,2.118964951806982,3.207271743460242,1.0883067916532596,0.0,0.0,71.95255875,54.43421568432901,28.51898336570412,22.386638326587107
06059099306,2.12333345413208,3.405376434326172,1.2820429801940918,0.0,0.0,82.40720404,70.33313424014112,36.70307559509082,28.789584448569
06059099248,16.25238037109375,31.182796478271484,14.930416107177734,4.920289855072464,10.021739130434783,45.21194817,47.3480892461262,38.16195617176111,40.45969472844098
06059099243,2.12333345413208,3.405376434326172,1.2820429801940918,0.0,0.0,64.8802987,49.236477975816065,25.844780899713243,20.341821243233017
06059099220,0.28155079032655,0.483181210415417,0.201630420088867,0.0,0.0,69.96485834,51.71978380672022,26.68650820029641,20.79751394470585
06059099212,6.392857074737549,11.297311782836914,4.904454708099365,0.0,0.0,78.24511311,45.388347558182545,24.87584375693154,20.255771662982138
06059099202,16.25238037109375,31.182796478271484,14.930416107177734,4.920289855072445,10.021739130434746,71.3815067,46.67448529248549,37.815257143016375,40.18996256694396
06059063201,4.860379601032308,8.456751279844749,3.5963716788124405,0.0,0.0,55.72150231,65.75452243097736,34.99504311401708,27.887375512191937
06059063009,5.593246228552759,9.9724362732144,4.379190044661642,0.12831509415360348,0.22577146800749284,65.0669888,48.151603375621264,26.36785770179061,21.47292160680622
06059063005,1.167966333926841,1.8180268380922568,0.6500605041654159,0.0,0.0,48.83593235,70.62884100019305,36.62889860820515,28.615369971417053
06059062701,1.29690515917039,2.072621025029147,0.7757158658587571,0.0,0.0,61.94816604,63.279261394555,32.8766759040399,25.719301591542536
06059062646,36.61206982255104,65.70565801793279,29.09358819538175,5.600990643918561,12.011740964960588,39.04019328,54.65698280766923,48.12336225898345,52.878741577980314
06059062605,3.6139693332208855,6.702505681987064,3.088536348766178,0.0,0.0,48.97869537,57.97292172117589,30.694572109119523,24.447986702779854
06037229410,18.30476188659668,38.962364196777344,20.657602310180664,5.45652173913044,12.253623188405808,83.9007248,67.47572585665506,50.09124963023462,53.46191401395322
06037703002,6.091856942368226,12.481862903381543,6.390005961013317,0.0,0.0,79.45310784,57.54494193867868,31.061431730465305,25.342023185697826
